vx(m/s),vy(m/s),yaw_rate(rad/s),steering(rad),throttle(%),brake(%)
15.08259106,-0.00611722,-0.00523576,-0.00021542541260531235,0.2777642,0.0
15.08349609,-0.00609919,-0.00494784,0.0002872339555947933,0.28569904,0.0
15.08760738,-0.00250326,-0.00193467,0.0005744679111895866,0.28966644,0.0
15.08760738,-0.00250326,-0.00193467,0.0005744679111895866,0.28966644,0.0
15.09449482,-0.00027081,0.00011357,0.0007420212502860855,0.29761651,0.0
15.09853745,0.00017945,0.00069707,0.0007659572870404921,0.30158392,0.0
15.10748768,0.00263327,0.00243104,0.0007659572870404921,0.30555132,0.0
15.11756039,0.00340576,0.00293103,0.0007659572870404921,0.30555132,0.0
15.11756039,0.00340576,0.00293103,0.0007659572870404921,0.30555132,0.0
15.12290192,0.00364083,0.00297946,0.0007659572870404921,0.30555132,0.0
15.13392925,0.00384745,0.0029868,0.0007659572870404921,0.30951872,0.0
15.14516544,0.00387163,0.00301172,0.0007659572870404921,0.30951872,0.0
15.15090179,0.00383949,0.00301961,0.0007659572870404921,0.31348613,0.0
15.1625824,0.00368805,0.00297623,0.0007659572870404921,0.31745353,0.0
15.17463779,0.00368028,0.00299123,0.0007659572870404921,0.31745353,0.0
15.18084812,0.00365606,0.00301322,0.0007659572870404921,0.31745353,0.0
15.19351006,0.00360372,0.00298568,0.0007659572870404921,0.32142094,0.0
15.20633125,0.00363823,0.00300502,0.0007659572870404921,0.32142094,0.0
15.21945381,0.0036113,0.00299607,0.0007659572870404921,0.32538834,0.0
15.23277855,0.00372873,0.00305735,0.0007898935401580294,0.32538834,0.0
15.23956203,0.00364048,0.00302673,0.0007898935401580294,0.32538834,0.0
15.25331688,0.0039028,0.00318895,0.0007898935401580294,0.32538834,0.0
15.26024342,0.00394531,0.0032837,0.0007898935401580294,0.32538834,0.0
15.2671833,0.00401483,0.0033444,0.0007898935401580294,0.32538834,0.0
15.28108311,0.00405442,0.00336322,0.0007898935401580294,0.32538834,0.0
15.28803539,0.00407436,0.00336953,0.0007898935401580294,0.32538834,0.0
15.30193424,0.0041557,0.00341139,0.0007898935401580294,0.32538834,0.0
15.30193424,0.0041557,0.00341139,0.0007898935401580294,0.32538834,0.0
15.31582928,0.0041079,0.00339974,0.0007898935401580294,0.32538834,0.0
15.32277298,0.00410818,0.00337917,0.0007898935401580294,0.32538834,0.0
15.32277298,0.00410818,0.00337917,0.0007898935401580294,0.32538834,0.0
15.33665371,0.00409769,0.00336959,0.0007898935401580294,0.32538834,0.0
15.35052681,0.00415944,0.00342022,0.0007898935401580294,0.32538834,0.0
15.35052681,0.00415944,0.00342022,0.0007898935401580294,0.32538834,0.0
15.35746002,0.00416447,0.00344787,0.0007898935401580294,0.32538834,0.0
15.37132168,0.00406085,0.00337101,0.0007898935401580294,0.32538834,0.0
15.38517094,0.00408501,0.00335961,0.0007898935401580294,0.32538834,0.0
15.3920927,0.00408317,0.00337119,0.0007898935401580294,0.32538834,0.0
15.40593529,0.00407475,0.00338671,0.0007898935401580294,0.32538834,0.0
15.41976261,0.0040755,0.00337059,0.0007898935401580294,0.32538834,0.0
15.41976261,0.0040755,0.00337059,0.0007898935401580294,0.32538834,0.0
15.42667675,0.00407172,0.00336967,0.0007898935401580294,0.32538834,0.0
15.44049549,0.00404922,0.00337137,0.0007898935401580294,0.32538834,0.0
15.45430565,0.00405727,0.0033509,0.0007898935401580294,0.32538834,0.0
15.46120739,0.00405436,0.00335301,0.0007898935401580294,0.32538834,0.0
15.47500515,0.00412937,0.00341744,0.0007898935401580294,0.32538834,0.0
15.48879433,0.00410487,0.00341897,0.0007898935401580294,0.32538834,0.0
15.49568462,0.00411016,0.00340787,0.0007898935401580294,0.32538834,0.0
15.5094614,0.00411486,0.00341946,0.0007898935401580294,0.32538834,0.0
15.5094614,0.00411486,0.00341946,0.0007898935401580294,0.32538834,0.0
15.52322865,0.00410353,0.00339871,0.0007898935401580294,0.32538834,0.0
15.53011036,0.00409966,0.00339362,0.0007898935401580294,0.32538834,0.0
15.5438652,0.00409219,0.00338662,0.0007898935401580294,0.32538834,0.0
15.55761147,0.00410274,0.00340308,0.0007898935401580294,0.32538834,0.0
15.55761147,0.00410274,0.00340308,0.0007898935401580294,0.32538834,0.0
15.57134724,0.00409514,0.00340424,0.0006462764541790674,0.32142094,0.0
15.57821274,0.00413828,0.00343127,0.0006462764541790674,0.32142094,0.0
15.5984993,0.00351047,0.00282926,0.0006462764541790674,0.31745353,0.0
15.60512352,0.00343574,0.00276531,0.0006462764541790674,0.30951872,0.0
15.61161327,0.00342197,0.00276884,0.0006462764541790674,0.30158392,0.0
15.62966061,0.003286,0.00273364,0.0006462764541790674,0.28173161,0.0
15.63491821,0.00330836,0.00275679,0.0005984041643071235,0.25792718,0.0
15.63967323,0.00327503,0.00275016,0.0004308510415737551,0.24999237,0.0
15.64378643,0.0033249,0.00277847,0.00026329791884038655,0.23809016,0.0
15.64972687,0.0024385,0.00207701,-0.00023936166572284946,0.21428572,0.0
15.65156841,0.00179889,0.00143652,-0.0005265956213176427,0.19840083,0.0
15.65262413,0.00084837,0.0005836,-0.0010053189527633416,0.16666158,0.0
15.65279675,-0.00021308,-0.00040134,-0.001220744365368654,0.14682455,0.0
15.6458149,-0.00503223,-0.00471398,-0.001795212492921371,0.09920041,0.0
15.64094639,-0.00645743,-0.00589427,-0.0019388293625372025,0.07539598,0.0
15.63481808,-0.00784365,-0.00700045,-0.0019388293625372025,0.06349376,0.0
15.62720966,-0.00894995,-0.00788482,-0.0019627656156547394,0.05555895,0.0
15.60870743,-0.0099986,-0.00858713,-0.0019627656156547394,0.03570666,0.0
15.5981369,-0.01066966,-0.00892156,-0.0019627656156547394,0.00793481,0.0
15.58679485,-0.01064698,-0.00891613,-0.0019627656156547394,0.0,0.0
15.57411385,-0.0107831,-0.00890383,-0.0019627656156547394,0.0,0.0
15.5419178,-0.01071252,-0.00880543,-0.0019627656156547394,0.0,0.0
15.52379417,-0.01072983,-0.00882758,-0.0019627656156547394,0.0,0.0
15.48589897,-0.01055174,-0.00875286,-0.0019627656156547394,0.0,0.0
15.46657372,-0.01047701,-0.00876056,-0.0019627656156547394,0.0,0.0
15.42765903,-0.01031151,-0.00866598,-0.0019627656156547394,0.0,0.0
15.38864994,-0.01029609,-0.00868043,-0.0019627656156547394,0.0,0.0
15.36915398,-0.01028316,-0.00868618,-0.0019627656156547394,0.0,0.0
15.33021355,-0.01018152,-0.00857696,-0.0019627656156547394,0.0,0.0
15.29136086,-0.01020153,-0.00856596,-0.0019627656156547394,0.0,0.0
15.29136086,-0.01020153,-0.00856596,-0.0019627656156547394,0.0,0.0
15.2719717,-0.01019862,-0.00856624,-0.0019627656156547394,0.0,0.0
15.23326111,-0.01019564,-0.00855098,-0.0019627656156547394,0.0,0.0
15.19464302,-0.01018743,-0.00853087,-0.0019627656156547394,0.0,0.0
15.17536449,-0.01018126,-0.00852064,-0.0019627656156547394,0.0,0.0
15.13686943,-0.01019534,-0.00852617,-0.0019627656156547394,0.0,0.0
15.0984478,-0.01015723,-0.00849415,-0.0021303187383881076,0.0,0.0
15.0984478,-0.01015723,-0.00849415,-0.0021303187383881076,0.0,0.0
15.07926941,-0.01015081,-0.00847643,-0.002609042069833807,0.0,0.0
15.04096413,-0.01060089,-0.00876949,-0.0033271270670023555,0.0,0.0
15.00273514,-0.01236767,-0.01015925,-0.003853722688319998,0.0,0.0
14.98365021,-0.01252821,-0.01073673,-0.004021276027416497,0.0,0.0
14.94552422,-0.01717916,-0.01467253,-0.004021276027416497,0.0,0.0
14.9074831,-0.0196711,-0.01679463,-0.004021276027416497,0.0,0.0
14.88849926,-0.02019969,-0.01734722,-0.004021276027416497,0.0,0.0
14.85059261,-0.02103861,-0.0176118,-0.004021276027416497,0.0,0.0
14.85059261,-0.02103861,-0.0176118,-0.004021276027416497,0.0,0.0
14.81276989,-0.02140795,-0.01761588,-0.004021276027416497,0.0,0.0
14.79388809,-0.02146178,-0.01760019,-0.004021276027416497,0.0,0.0
14.79388809,-0.02146178,-0.01760019,-0.004021276027416497,0.0,0.0
14.75618458,-0.02141625,-0.01756831,-0.004021276027416497,0.03570666,0.0
14.71904087,-0.02130988,-0.01753852,-0.004021276027416497,0.08333079,0.0
14.71904087,-0.02130988,-0.01753852,-0.004021276027416497,0.08333079,0.0
14.7029171,-0.02134846,-0.01760012,-0.004021276027416497,0.12300485,0.0
14.67672157,-0.02150813,-0.01779816,-0.004021276027416497,0.14285715,0.0
14.65873051,-0.02167997,-0.01796312,-0.004021276027416497,0.15475936,0.0
14.65192509,-0.02172568,-0.01797583,-0.004021276027416497,0.15872677,0.0
14.64042473,-0.02179408,-0.01759964,-0.004021276027416497,0.15872677,0.0
14.63134289,-0.02168277,-0.01781321,-0.004021276027416497,0.15872677,0.0
14.62721539,-0.02167597,-0.01781668,-0.004021276027416497,0.15872677,0.0
14.6193018,-0.02169824,-0.0174602,-0.004021276027416497,0.15872677,0.0
14.6193018,-0.02169824,-0.0174602,-0.004021276027416497,0.15872677,0.0
14.6115799,-0.02077281,-0.01714949,-0.003853722688319998,0.15872677,0.0
14.6077404,-0.02078277,-0.01694737,-0.003398935609991836,0.15872677,0.0
14.6077404,-0.02078277,-0.01694737,-0.003398935609991836,0.15872677,0.0
14.60008049,-0.02000633,-0.01664206,-0.002752659155812769,0.14682455,0.0
14.59236908,-0.01852781,-0.01523776,-0.0019388293625372025,0.13095492,0.0
14.59236908,-0.01852781,-0.01523776,-0.0019388293625372025,0.13095492,0.0
14.58823776,-0.01847768,-0.01482585,-0.001316489161475672,0.11110263,0.0
14.57891846,-0.01207504,-0.00972849,-0.0008617018667843797,0.09920041,0.0
14.567029,-0.00847667,-0.00648133,-0.0005984041643071235,0.0872982,0.0
14.56024265,-0.00805345,-0.00573954,-0.0003590424985842742,0.07936338,0.0
14.54532909,-0.00406092,-0.00293073,0.0003111702087123304,0.07142857,0.0
14.52861214,-0.00212872,-0.00174882,0.0010771274957528227,0.05555895,0.0
14.51973629,-0.0018605,-0.00148766,0.0016994679131774834,0.04762413,0.0
14.50088978,0.00368473,0.00278517,0.0019867016524091462,0.03173925,0.0
14.48018456,0.00708285,0.00587996,0.0019867016524091462,0.00793481,0.0
14.46913242,0.00738174,0.00665756,0.0019867016524091462,0.0,0.0
14.44307804,0.00937843,0.00802054,0.0019867016524091462,0.0,0.0
14.41017056,0.00991556,0.00806174,0.0019867016524091462,0.0,0.0
14.41017056,0.00991556,0.00806174,0.0019867016524091462,0.0,0.0
14.37458897,0.01012388,0.00803903,0.0019867016524091462,0.0,0.0
14.33816242,0.0100421,0.00801879,0.0019867016524091462,0.0,0.0
14.31984425,0.01001838,0.00803241,0.0019867016524091462,0.0,0.0
14.30150223,0.0099493,0.00803495,0.0019867016524091462,0.0,0.0
14.28315639,0.00991082,0.00804735,0.0019867016524091462,0.0,0.0
14.26481628,0.00977221,0.00798651,0.0019867016524091462,0.0,0.0
14.24648762,0.00982004,0.00801264,0.0019867016524091462,0.0,0.0
14.22817707,0.00978604,0.00802081,0.0019867016524091462,0.0,0.0
14.20988655,0.00974983,0.00800119,0.0019867016524091462,0.0,0.0
14.19161892,0.00980169,0.00803047,0.0019867016524091462,0.0,0.0
14.17337036,0.00978392,0.00802653,0.0019867016524091462,0.0,0.0
14.15514565,0.0097633,0.00800147,0.0019867016524091462,0.0,0.0
14.13693905,0.00970158,0.00793987,0.0019867016524091462,0.0,0.0
14.11875725,0.00973049,0.00793334,0.0019867016524091462,0.0,0.0
14.10059547,0.00974551,0.00794266,0.0023218081142390135,0.0,0.0
14.08245564,0.00971699,0.00792556,0.002656914359705751,0.0,0.0
14.06433201,0.00971445,0.00791182,0.0030877654012795054,0.0,0.0
14.04622746,0.01076144,0.00863141,0.003614361022597149,0.0,0.0
14.02813721,0.01184583,0.00966162,0.004332446019765697,0.0,0.0
13.99201012,0.0158775,0.01318116,0.006582446023741491,0.0,0.0
13.97396374,0.01858057,0.015538,0.007468083494554017,0.0,0.0
13.95592117,0.02367178,0.01957561,0.008234041214320769,0.0,0.0
13.93789291,0.02742693,0.02323822,0.00885638119901917,0.0,0.0
13.91987705,0.03189385,0.02695492,0.00962233848605966,0.0,0.0
13.90187931,0.0356596,0.03015969,0.010603721618431728,0.0,0.0
13.88389969,0.03922735,0.03294272,0.01105850912948615,0.0,0.0
13.86591434,0.0449383,0.03706842,0.01134574200326529,0.0,0.0
13.84796143,0.04800922,0.03995841,0.011393615374952886,0.0,0.0
13.83003426,0.05079827,0.04203713,0.011417550978981032,0.0,0.0
13.77640724,0.05512472,0.04474336,0.011417550978981032,0.0,0.0
13.74077511,0.05580587,0.04482236,0.011417550978981032,0.0,0.0
13.70522213,0.05576747,0.0447308,0.011417550978981032,0.0,0.0
13.70522213,0.05576747,0.0447308,0.011417550978981032,0.0,0.0
13.6874733,0.05562305,0.04467603,0.011369678689109089,0.0,0.0
13.65202999,0.0552586,0.04457198,0.01134574200326529,0.0,0.0
13.61666203,0.05473851,0.0443104,0.011082444517151166,0.0,0.0
13.59900475,0.05460364,0.04418872,0.010603721618431728,0.0,0.0
13.59900475,0.05460364,0.04418872,0.010603721618431728,0.0,0.0
13.56375408,0.05362026,0.04351429,0.009813827645547436,0.0,0.0
13.52858257,0.05181824,0.04202176,0.00854521099030684,0.0,0.0
13.51102352,0.05157548,0.04144854,0.007300530804546908,0.0,0.0
13.47601509,0.04409467,0.03565085,0.006247339561911623,0.0,0.0
13.44106579,0.03848852,0.03060279,0.005577126638251887,0.0,0.0
13.42360687,0.03745274,0.02910691,0.004978722473944764,0.0,0.0
13.38876629,0.02961325,0.02322444,0.0043563820565201035,0.0,0.0
13.35397339,0.02546133,0.02021476,0.0037579781085761107,0.0,0.0
13.3366003,0.02458324,0.01941757,0.0032553185240128744,0.0,0.0
13.30191708,0.01931395,0.01566546,0.002752659155812769,0.0,0.0
13.26729298,0.01640579,0.01327591,0.0024654252002179757,0.0,0.0
13.25000477,0.01589628,0.01261616,0.0016755316600599464,0.0,0.0
13.21548843,0.01254503,0.0101005,0.0007420212502860855,0.0,0.0
13.1810379,0.00930339,0.00765792,-0.00023936166572284946,0.0,0.0
13.1810379,0.00930339,0.00765792,-0.00023936166572284946,0.0,0.0
13.16383743,0.0088689,0.00680414,-0.0005744679111895866,0.0,0.0
13.12949085,0.00190286,0.00136833,-0.0005984041643071235,0.0,0.0
13.09521198,-0.00088339,-0.00121379,-0.0006941487440510112,0.0,0.0
13.0780983,-0.00158796,-0.00173872,-0.0008856381199019171,0.0,0.0
13.0780983,-0.00158796,-0.00173872,-0.0008856381199019171,0.0,0.0
13.04392147,-0.00286786,-0.0022038,-0.0013404254145932093,0.0,0.0
13.00981522,-0.0039819,-0.00283116,-0.0019867016524091462,0.0,0.0
12.99278831,-0.00409174,-0.00306336,-0.0027287229026952318,0.0,0.0
12.95878124,-0.00774479,-0.00597963,-0.0033749991405111687,0.0,0.0
12.92484093,-0.01077986,-0.00864356,-0.004188828933786735,0.0,0.0
12.9078989,-0.01124356,-0.0094706,-0.00524202017642202,0.0,0.0
12.87404728,-0.01713388,-0.0138597,-0.006223403525157216,0.0,0.0
12.82339954,-0.02218887,-0.01823637,-0.008042552054832994,0.0,0.0
12.8065567,-0.02298,-0.01862409,-0.008976062248243724,0.0,0.0
12.78971291,-0.02677915,-0.02099065,-0.00993350869477199,0.0,0.0
12.75600147,-0.03894634,-0.03165757,-0.010436168279335228,0.0,0.0
12.73919487,-0.04164061,-0.03439711,-0.010531912642715984,0.0,0.0
12.70564651,-0.04613851,-0.03731816,-0.010531912642715984,0.0,0.0
12.70564651,-0.04613851,-0.03731816,-0.010531912642715984,0.0,0.0
12.67219162,-0.04817799,-0.03810251,-0.010531912642715984,0.0,0.0
12.65549755,-0.04863825,-0.03820689,-0.010531912642715984,0.0,0.0
12.62216187,-0.04896225,-0.03821768,-0.010531912642715984,0.0,0.0
12.58889771,-0.04872499,-0.03812966,-0.010436168279335228,0.0,0.0
12.57228947,-0.04854999,-0.03807667,-0.01026861515660186,0.0,0.0
12.53906727,-0.04795969,-0.0378175,-0.010077125780750953,0.0,0.0
12.50566292,-0.04691542,-0.03712394,-0.010053189743996547,0.0,0.0
12.48891544,-0.04673193,-0.0368369,-0.009957444947889528,0.0,0.0
12.45590401,-0.04594667,-0.03620176,-0.009957444947889528,0.0,0.0
12.42375469,-0.04518682,-0.03571044,-0.009957444947889528,0.0,0.0
12.40799618,-0.04507795,-0.03552232,-0.009957444947889528,0.0,0.0
12.36219215,-0.04486088,-0.03536946,-0.009957444947889528,0.0,0.0
12.34763336,-0.04484466,-0.03535472,-0.009957444947889528,0.0,0.0
12.33336163,-0.04480632,-0.03531505,-0.009957444947889528,0.0,0.0
12.31931114,-0.04480465,-0.03528485,-0.009957444947889528,0.0,0.0
12.29173565,-0.04478922,-0.03523388,-0.009957444947889528,0.0,0.0
12.27816963,-0.04484932,-0.03523684,-0.009957444947889528,0.0,0.0
12.26474571,-0.04479006,-0.03518689,-0.009957444947889528,0.0,0.0
12.25146103,-0.0447838,-0.03514989,-0.009957444947889528,0.0,0.0
12.22534943,-0.04480818,-0.03514687,-0.00993350869477199,0.0,0.0
12.2124691,-0.04474235,-0.03508802,-0.00978989160879303,0.0,0.0
12.19965744,-0.044781,-0.03508716,-0.009598402449305255,0.0,0.0
12.18687344,-0.04470441,-0.03503534,-0.009335104746827997,0.0,0.0
12.1740799,-0.04420292,-0.03467295,-0.008999998501361262,0.0,0.0
12.16126919,-0.04367,-0.03418042,-0.007874998715736495,0.0,0.0
12.14845848,-0.04275575,-0.03342733,-0.006989360595834579,0.0,0.0
12.13567448,-0.04012883,-0.03145433,-0.00603191350021692,0.0,0.0
12.12291145,-0.03756163,-0.02912151,-0.004811169134848265,0.0,0.0
12.11018276,-0.03419465,-0.02630875,-0.0035186164428532615,0.0,0.0
12.0848074,-0.02480701,-0.01873613,0.0015079783209634473,0.0,0.0
12.07216454,-0.01505589,-0.01131982,0.0028005314456847124,0.0,0.0
12.05953121,-0.00796333,-0.00469982,0.003853722688319998,0.00396741,0.0
12.04691219,-0.00041175,0.00138362,0.004476063105744659,0.00396741,0.0
12.0217247,0.01181823,0.01062283,0.00485904164108334,0.01190222,0.0
12.00945854,0.01661423,0.01391519,0.00485904164108334,0.01586962,0.0
11.9985733,0.01969299,0.01590299,0.00485904164108334,0.01586962,0.0
11.98894501,0.02108371,0.01649275,0.00485904164108334,0.01586962,0.0
11.97188187,0.02207837,0.01609989,0.00469148851834997,0.01586962,0.0
11.96372223,0.0228582,0.01649693,0.0043563820565201035,0.01586962,0.0
11.95553398,0.02274969,0.01663334,0.0039015949781919415,0.01586962,0.0
11.9472599,0.0216148,0.01601618,0.0034468078998637804,0.01586962,0.0
11.93050861,0.01962629,0.01465689,0.0026329781065882133,0.01586962,0.0
11.92208481,0.01924175,0.01437389,0.0017234039499318902,0.01586962,0.0
11.90526009,0.01352035,0.0103311,0.0013643614513476159,0.01586962,0.0
11.88849354,0.00919822,0.00703758,0.0012686168716037282,0.01586962,0.0
11.88013268,0.00877902,0.0061771,0.0012686168716037282,0.01586962,0.0
11.86344147,0.00621302,0.00462329,0.0012686168716037282,0.01586962,0.0
11.8467865,0.00546552,0.00438656,0.0012686168716037282,0.01586962,0.0
11.83847618,0.00529775,0.00437565,0.0012686168716037282,0.01983703,0.0
11.82189369,0.00525525,0.00437949,0.0012686168716037282,0.01983703,0.0
11.80550289,0.00534163,0.00433838,0.0012686168716037282,0.01983703,0.0
11.79737473,0.00542074,0.00432285,0.0012686168716037282,0.01983703,0.0
11.78118801,0.00550735,0.00429042,0.0012686168716037282,0.02777184,0.0
11.78118801,0.00550735,0.00429042,0.0012686168716037282,0.02777184,0.0
11.76488972,0.00566226,0.00434083,0.0012686168716037282,0.03570666,0.0
11.75437832,0.00564201,0.00434552,0.0012686168716037282,0.04365673,0.0
11.72301483,0.0055531,0.00426161,0.0012686168716037282,0.05159154,0.0
11.6769619,0.00541817,0.00416268,0.0012686168716037282,0.06349376,0.0
11.65476513,0.00540085,0.00414746,0.0012686168716037282,0.07142857,0.0
11.61619854,0.0053795,0.00417206,0.0012686168716037282,0.07936338,0.0
11.57344723,0.00535163,0.00415435,0.0012686168716037282,0.0872982,0.0
11.55115318,0.00533947,0.00414598,0.0012686168716037282,0.09523301,0.0
11.50581169,0.005298,0.00410582,0.0012686168716037282,0.10316782,0.0
11.46043873,0.00524276,0.00405735,0.0012686168716037282,0.11110263,0.0
11.43785858,0.00523148,0.00403564,0.0012686168716037282,0.11903745,0.0
11.39299488,0.00523461,0.00404653,0.0012686168716037282,0.12300485,0.0
11.39299488,0.00523461,0.00404653,0.0012686168716037282,0.12300485,0.0
11.34884071,0.0052226,0.00402523,0.0012686168716037282,0.12698752,0.0
11.32695675,0.00521576,0.00401748,0.0012686168716037282,0.13095492,0.0
11.28342152,0.00524183,0.00403377,0.0012686168716037282,0.13095492,0.0
11.24021435,0.00524053,0.00403347,0.0012686168716037282,0.13095492,0.0
11.24021435,0.00524053,0.00403347,0.0012686168716037282,0.13095492,0.0
11.21863365,0.00523798,0.00402767,0.0012686168716037282,0.13095492,0.0
11.17534733,0.00516403,0.00396157,0.0012686168716037282,0.13095492,0.0
11.17534733,0.00516403,0.00396157,0.0012686168716037282,0.13095492,0.0
11.1317749,0.00517224,0.00395523,0.0012686168716037282,0.13095492,0.0
